max_rise,max_fall,fault_site
core_i/id_stage_i/register_file_i/mem_reg_13__26_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_13__26_/Q,0.91,0.82
core_i/id_stage_i/register_file_i/mem_reg_13__26_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/mem_reg_20__2_/D,0.14,0.15
core_i/id_stage_i/register_file_i/mem_reg_20__2_/CK,0.53,*
core_i/id_stage_i/register_file_i/mem_reg_20__2_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_20__2_/Q,0.54,0.53
core_i/id_stage_i/register_file_i/mem_reg_20__2_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_15__21_/D,0.23,0.11
core_i/id_stage_i/register_file_i/mem_reg_15__21_/CK,0.49,*
core_i/id_stage_i/register_file_i/mem_reg_15__21_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_15__21_/Q,0.58,0.49
core_i/id_stage_i/register_file_i/mem_reg_15__21_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/mem_reg_7__28_/D,0.21,0.15
core_i/id_stage_i/register_file_i/mem_reg_7__28_/CK,0.83,*
core_i/id_stage_i/register_file_i/mem_reg_7__28_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_7__28_/Q,0.98,0.83
core_i/id_stage_i/register_file_i/mem_reg_7__28_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/mem_reg_10__5_/D,0.20,0.21
core_i/id_stage_i/register_file_i/mem_reg_10__5_/CK,0.51,*
core_i/id_stage_i/register_file_i/mem_reg_10__5_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_10__5_/Q,0.54,0.51
core_i/id_stage_i/register_file_i/mem_reg_10__5_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_4__4_/D,0.14,0.15
core_i/id_stage_i/register_file_i/mem_reg_4__4_/CK,0.53,*
core_i/id_stage_i/register_file_i/mem_reg_4__4_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_4__4_/Q,0.54,0.53
core_i/id_stage_i/register_file_i/mem_reg_4__4_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_8__26_/D,0.20,0.11
core_i/id_stage_i/register_file_i/mem_reg_8__26_/CK,0.77,*
core_i/id_stage_i/register_file_i/mem_reg_8__26_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_8__26_/Q,0.91,0.77
core_i/id_stage_i/register_file_i/mem_reg_8__26_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/mem_reg_15__22_/D,0.20,0.11
core_i/id_stage_i/register_file_i/mem_reg_15__22_/CK,0.57,*
core_i/id_stage_i/register_file_i/mem_reg_15__22_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_15__22_/Q,0.67,0.57
core_i/id_stage_i/register_file_i/mem_reg_15__22_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/mem_reg_10__6_/D,0.20,0.21
core_i/id_stage_i/register_file_i/mem_reg_10__6_/CK,0.52,*
core_i/id_stage_i/register_file_i/mem_reg_10__6_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_10__6_/Q,0.55,0.52
core_i/id_stage_i/register_file_i/mem_reg_10__6_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_4__5_/D,0.20,0.21
core_i/id_stage_i/register_file_i/mem_reg_4__5_/CK,0.50,*
core_i/id_stage_i/register_file_i/mem_reg_4__5_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_4__5_/Q,0.54,0.50
core_i/id_stage_i/register_file_i/mem_reg_4__5_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_13__28_/D,0.21,0.15
core_i/id_stage_i/register_file_i/mem_reg_13__28_/CK,0.85,*
core_i/id_stage_i/register_file_i/mem_reg_13__28_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_13__28_/Q,0.96,0.85
core_i/id_stage_i/register_file_i/mem_reg_13__28_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/mem_reg_16__20_/D,0.21,0.15
core_i/id_stage_i/register_file_i/mem_reg_16__20_/CK,0.47,*
core_i/id_stage_i/register_file_i/mem_reg_16__20_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_16__20_/Q,0.56,0.47
core_i/id_stage_i/register_file_i/mem_reg_16__20_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/U3704/A1,4.48,4.45
core_i/id_stage_i/register_file_i/U3704/A2,0.11,0.23
core_i/id_stage_i/register_file_i/U3704/B1,4.11,4.23
core_i/id_stage_i/register_file_i/U3704/B2,4.81,4.81
core_i/id_stage_i/register_file_i/U3704/C1,0.21,0.26
core_i/id_stage_i/register_file_i/U3704/C2,4.19,4.14
core_i/id_stage_i/register_file_i/U3704/ZN,0.23,0.11
core_i/id_stage_i/register_file_i/mem_reg_10__7_/D,0.18,0.22
core_i/id_stage_i/register_file_i/mem_reg_10__7_/CK,0.51,*
core_i/id_stage_i/register_file_i/mem_reg_10__7_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_10__7_/Q,0.54,0.51
core_i/id_stage_i/register_file_i/mem_reg_10__7_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/U3706/A1,4.49,4.45
core_i/id_stage_i/register_file_i/U3706/A2,0.09,0.18
core_i/id_stage_i/register_file_i/U3706/B1,4.33,4.37
core_i/id_stage_i/register_file_i/U3706/B2,4.81,4.81
core_i/id_stage_i/register_file_i/U3706/C1,0.21,0.26
core_i/id_stage_i/register_file_i/U3706/C2,4.19,4.14
core_i/id_stage_i/register_file_i/U3706/ZN,0.18,0.09
core_i/id_stage_i/register_file_i/U3708/A1,4.48,4.45
core_i/id_stage_i/register_file_i/U3708/A2,0.09,0.18
core_i/id_stage_i/register_file_i/U3708/B1,4.11,4.23
core_i/id_stage_i/register_file_i/U3708/B2,4.81,4.81
core_i/id_stage_i/register_file_i/U3708/C1,0.21,0.26
core_i/id_stage_i/register_file_i/U3708/C2,4.19,4.14
core_i/id_stage_i/register_file_i/U3708/ZN,0.18,0.09
core_i/id_stage_i/register_file_i/mem_reg_14__26_/D,0.20,0.11
core_i/id_stage_i/register_file_i/mem_reg_14__26_/CK,0.81,*
core_i/id_stage_i/register_file_i/mem_reg_14__26_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_14__26_/Q,0.91,0.81
core_i/id_stage_i/register_file_i/mem_reg_14__26_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/U3709/A1,4.48,4.45
core_i/id_stage_i/register_file_i/U3709/A2,0.17,0.18
core_i/id_stage_i/register_file_i/U3709/B1,4.11,4.23
core_i/id_stage_i/register_file_i/U3709/B2,4.81,4.81
core_i/id_stage_i/register_file_i/U3709/C1,0.21,0.26
core_i/id_stage_i/register_file_i/U3709/C2,4.19,4.14
core_i/id_stage_i/register_file_i/U3709/ZN,0.18,0.17
core_i/id_stage_i/register_file_i/mem_reg_4__6_/D,0.20,0.21
core_i/id_stage_i/register_file_i/mem_reg_4__6_/CK,0.52,*
core_i/id_stage_i/register_file_i/mem_reg_4__6_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_4__6_/Q,0.54,0.52
core_i/id_stage_i/register_file_i/mem_reg_4__6_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_30__2_/D,0.14,0.15
core_i/id_stage_i/register_file_i/mem_reg_30__2_/CK,0.52,*
core_i/id_stage_i/register_file_i/mem_reg_30__2_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_30__2_/Q,0.52,0.52
core_i/id_stage_i/register_file_i/mem_reg_30__2_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_16__21_/D,0.23,0.11
core_i/id_stage_i/register_file_i/mem_reg_16__21_/CK,0.48,*
core_i/id_stage_i/register_file_i/mem_reg_16__21_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_16__21_/Q,0.59,0.48
core_i/id_stage_i/register_file_i/mem_reg_16__21_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/mem_reg_8__28_/D,0.21,0.15
core_i/id_stage_i/register_file_i/mem_reg_8__28_/CK,0.81,*
core_i/id_stage_i/register_file_i/mem_reg_8__28_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_8__28_/Q,0.96,0.81
core_i/id_stage_i/register_file_i/mem_reg_8__28_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/mem_reg_20__5_/D,0.20,0.21
core_i/id_stage_i/register_file_i/mem_reg_20__5_/CK,0.52,*
core_i/id_stage_i/register_file_i/mem_reg_20__5_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_20__5_/Q,0.54,0.52
core_i/id_stage_i/register_file_i/mem_reg_20__5_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_16__2_/D,0.14,0.16
core_i/id_stage_i/register_file_i/mem_reg_16__2_/CK,0.52,*
core_i/id_stage_i/register_file_i/mem_reg_16__2_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_16__2_/Q,0.55,0.52
core_i/id_stage_i/register_file_i/mem_reg_16__2_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_10__8_/D,0.18,0.22
core_i/id_stage_i/register_file_i/mem_reg_10__8_/CK,0.50,*
core_i/id_stage_i/register_file_i/mem_reg_10__8_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_10__8_/Q,0.52,0.50
core_i/id_stage_i/register_file_i/mem_reg_10__8_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/U3715/A1,4.48,4.45
core_i/id_stage_i/register_file_i/U3715/A2,0.03,0.12
core_i/id_stage_i/register_file_i/U3715/B1,4.11,4.23
core_i/id_stage_i/register_file_i/U3715/B2,4.81,4.81
core_i/id_stage_i/register_file_i/U3715/C1,0.21,0.26
core_i/id_stage_i/register_file_i/U3715/C2,4.19,4.14
core_i/id_stage_i/register_file_i/U3715/ZN,0.12,0.03
core_i/id_stage_i/register_file_i/U3717/A1,4.48,4.45
core_i/id_stage_i/register_file_i/U3717/A2,0.07,0.13
core_i/id_stage_i/register_file_i/U3717/B1,4.11,4.23
core_i/id_stage_i/register_file_i/U3717/B2,4.81,4.81
core_i/id_stage_i/register_file_i/U3717/C1,0.21,0.26
core_i/id_stage_i/register_file_i/U3717/C2,4.19,4.14
core_i/id_stage_i/register_file_i/U3717/ZN,0.13,0.07
core_i/id_stage_i/register_file_i/mem_reg_9__26_/D,0.20,0.11
core_i/id_stage_i/register_file_i/mem_reg_9__26_/CK,0.88,*
core_i/id_stage_i/register_file_i/mem_reg_9__26_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_9__26_/Q,0.95,0.88
core_i/id_stage_i/register_file_i/mem_reg_9__26_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/mem_reg_4__7_/D,0.18,0.22
core_i/id_stage_i/register_file_i/mem_reg_4__7_/CK,0.51,*
core_i/id_stage_i/register_file_i/mem_reg_4__7_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_4__7_/Q,0.53,0.51
core_i/id_stage_i/register_file_i/mem_reg_4__7_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_16__22_/D,0.20,0.11
core_i/id_stage_i/register_file_i/mem_reg_16__22_/CK,0.56,*
core_i/id_stage_i/register_file_i/mem_reg_16__22_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_16__22_/Q,0.68,0.56
core_i/id_stage_i/register_file_i/mem_reg_16__22_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/mem_reg_20__6_/D,0.20,0.21
core_i/id_stage_i/register_file_i/mem_reg_20__6_/CK,0.53,*
core_i/id_stage_i/register_file_i/mem_reg_20__6_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_20__6_/Q,0.54,0.53
core_i/id_stage_i/register_file_i/mem_reg_20__6_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_10__9_/D,0.24,0.26
core_i/id_stage_i/register_file_i/mem_reg_10__9_/CK,0.47,*
core_i/id_stage_i/register_file_i/mem_reg_10__9_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_10__9_/Q,0.52,0.47
core_i/id_stage_i/register_file_i/mem_reg_10__9_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/U3727/A1,4.41,4.32
core_i/id_stage_i/register_file_i/U3727/A2,0.11,0.23
core_i/id_stage_i/register_file_i/U3727/B1,4.11,4.21
core_i/id_stage_i/register_file_i/U3727/B2,4.81,4.81
core_i/id_stage_i/register_file_i/U3727/C1,0.21,0.26
core_i/id_stage_i/register_file_i/U3727/C2,4.01,3.90
core_i/id_stage_i/register_file_i/U3727/ZN,0.23,0.11
core_i/id_stage_i/register_file_i/mem_reg_14__28_/D,0.21,0.15
core_i/id_stage_i/register_file_i/mem_reg_14__28_/CK,0.85,*
core_i/id_stage_i/register_file_i/mem_reg_14__28_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_14__28_/Q,0.97,0.85
core_i/id_stage_i/register_file_i/mem_reg_14__28_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/U3729/A1,4.41,4.32
core_i/id_stage_i/register_file_i/U3729/A2,0.09,0.18
core_i/id_stage_i/register_file_i/U3729/B1,4.11,4.21
core_i/id_stage_i/register_file_i/U3729/B2,4.82,4.81
core_i/id_stage_i/register_file_i/U3729/C1,0.21,0.26
core_i/id_stage_i/register_file_i/U3729/C2,4.02,3.90
core_i/id_stage_i/register_file_i/U3729/ZN,0.18,0.09
core_i/id_stage_i/register_file_i/mem_reg_17__20_/D,0.21,0.15
core_i/id_stage_i/register_file_i/mem_reg_17__20_/CK,0.48,*
core_i/id_stage_i/register_file_i/mem_reg_17__20_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_17__20_/Q,0.54,0.48
core_i/id_stage_i/register_file_i/mem_reg_17__20_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/mem_reg_4__8_/D,0.18,0.22
core_i/id_stage_i/register_file_i/mem_reg_4__8_/CK,0.50,*
core_i/id_stage_i/register_file_i/mem_reg_4__8_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_4__8_/Q,0.51,0.50
core_i/id_stage_i/register_file_i/mem_reg_4__8_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_20__7_/D,0.18,0.22
core_i/id_stage_i/register_file_i/mem_reg_20__7_/CK,0.52,*
core_i/id_stage_i/register_file_i/mem_reg_20__7_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_20__7_/Q,0.54,0.52
core_i/id_stage_i/register_file_i/mem_reg_20__7_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_16__4_/D,0.14,0.16
core_i/id_stage_i/register_file_i/mem_reg_16__4_/CK,0.54,*
core_i/id_stage_i/register_file_i/mem_reg_16__4_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_16__4_/Q,0.55,0.54
core_i/id_stage_i/register_file_i/mem_reg_16__4_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_15__26_/D,0.20,0.11
core_i/id_stage_i/register_file_i/mem_reg_15__26_/CK,0.81,*
core_i/id_stage_i/register_file_i/mem_reg_15__26_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_15__26_/Q,0.91,0.81
core_i/id_stage_i/register_file_i/mem_reg_15__26_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/U3731/A1,4.41,4.32
core_i/id_stage_i/register_file_i/U3731/A2,0.09,0.18
core_i/id_stage_i/register_file_i/U3731/B1,4.11,4.21
core_i/id_stage_i/register_file_i/U3731/B2,4.82,4.81
core_i/id_stage_i/register_file_i/U3731/C1,0.21,0.26
core_i/id_stage_i/register_file_i/U3731/C2,4.02,3.90
core_i/id_stage_i/register_file_i/U3731/ZN,0.18,0.09
core_i/id_stage_i/register_file_i/U3732/A1,4.41,4.32
core_i/id_stage_i/register_file_i/U3732/A2,0.17,0.18
core_i/id_stage_i/register_file_i/U3732/B1,4.11,4.21
core_i/id_stage_i/register_file_i/U3732/B2,4.81,4.81
core_i/id_stage_i/register_file_i/U3732/C1,0.21,0.26
core_i/id_stage_i/register_file_i/U3732/C2,4.01,3.90
core_i/id_stage_i/register_file_i/U3732/ZN,0.18,0.17
core_i/id_stage_i/register_file_i/U3738/A1,4.41,4.32
core_i/id_stage_i/register_file_i/U3738/A2,0.03,0.12
core_i/id_stage_i/register_file_i/U3738/B1,4.11,4.21
core_i/id_stage_i/register_file_i/U3738/B2,4.82,4.81
core_i/id_stage_i/register_file_i/U3738/C1,0.21,0.26
core_i/id_stage_i/register_file_i/U3738/C2,4.02,3.90
core_i/id_stage_i/register_file_i/U3738/ZN,0.12,0.03
core_i/id_stage_i/register_file_i/mem_reg_17__21_/D,0.23,0.11
core_i/id_stage_i/register_file_i/mem_reg_17__21_/CK,0.49,*
core_i/id_stage_i/register_file_i/mem_reg_17__21_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_17__21_/Q,0.58,0.49
core_i/id_stage_i/register_file_i/mem_reg_17__21_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/mem_reg_9__28_/D,0.21,0.15
core_i/id_stage_i/register_file_i/mem_reg_9__28_/CK,0.91,*
core_i/id_stage_i/register_file_i/mem_reg_9__28_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_9__28_/Q,1.00,0.91
core_i/id_stage_i/register_file_i/mem_reg_9__28_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/mem_reg_4__9_/D,0.24,0.26
core_i/id_stage_i/register_file_i/mem_reg_4__9_/CK,0.47,*
core_i/id_stage_i/register_file_i/mem_reg_4__9_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_4__9_/Q,0.51,0.47
core_i/id_stage_i/register_file_i/mem_reg_4__9_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_30__5_/D,0.20,0.21
core_i/id_stage_i/register_file_i/mem_reg_30__5_/CK,0.50,*
core_i/id_stage_i/register_file_i/mem_reg_30__5_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_30__5_/Q,0.51,0.50
core_i/id_stage_i/register_file_i/mem_reg_30__5_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_26__2_/D,0.14,0.15
core_i/id_stage_i/register_file_i/mem_reg_26__2_/CK,0.51,*
core_i/id_stage_i/register_file_i/mem_reg_26__2_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_26__2_/Q,0.52,0.51
core_i/id_stage_i/register_file_i/mem_reg_26__2_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_20__8_/D,0.18,0.22
core_i/id_stage_i/register_file_i/mem_reg_20__8_/CK,0.51,*
core_i/id_stage_i/register_file_i/mem_reg_20__8_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_20__8_/Q,0.52,0.51
core_i/id_stage_i/register_file_i/mem_reg_20__8_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_16__5_/D,0.20,0.21
core_i/id_stage_i/register_file_i/mem_reg_16__5_/CK,0.51,*
core_i/id_stage_i/register_file_i/mem_reg_16__5_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_16__5_/Q,0.54,0.51
core_i/id_stage_i/register_file_i/mem_reg_16__5_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/U3740/A1,4.41,4.32
core_i/id_stage_i/register_file_i/U3740/A2,0.07,0.13
core_i/id_stage_i/register_file_i/U3740/B1,4.11,4.21
core_i/id_stage_i/register_file_i/U3740/B2,4.82,4.81
core_i/id_stage_i/register_file_i/U3740/C1,0.21,0.26
core_i/id_stage_i/register_file_i/U3740/C2,4.02,3.90
core_i/id_stage_i/register_file_i/U3740/ZN,0.13,0.07
core_i/id_stage_i/register_file_i/U3749/A1,4.48,4.44
core_i/id_stage_i/register_file_i/U3749/A2,0.11,0.23
core_i/id_stage_i/register_file_i/U3749/B1,4.22,4.28
core_i/id_stage_i/register_file_i/U3749/B2,4.82,4.82
core_i/id_stage_i/register_file_i/U3749/C1,0.21,0.26
core_i/id_stage_i/register_file_i/U3749/C2,4.09,4.01
core_i/id_stage_i/register_file_i/U3749/ZN,0.23,0.11
core_i/id_stage_i/register_file_i/mem_reg_17__22_/D,0.20,0.11
core_i/id_stage_i/register_file_i/mem_reg_17__22_/CK,0.57,*
core_i/id_stage_i/register_file_i/mem_reg_17__22_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_17__22_/Q,0.67,0.57
core_i/id_stage_i/register_file_i/mem_reg_17__22_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/mem_reg_30__6_/D,0.20,0.21
core_i/id_stage_i/register_file_i/mem_reg_30__6_/CK,0.52,*
core_i/id_stage_i/register_file_i/mem_reg_30__6_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_30__6_/Q,0.52,0.52
core_i/id_stage_i/register_file_i/mem_reg_30__6_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_20__9_/D,0.24,0.26
core_i/id_stage_i/register_file_i/mem_reg_20__9_/CK,0.48,*
core_i/id_stage_i/register_file_i/mem_reg_20__9_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_20__9_/Q,0.52,0.48
core_i/id_stage_i/register_file_i/mem_reg_20__9_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_16__6_/D,0.20,0.21
core_i/id_stage_i/register_file_i/mem_reg_16__6_/CK,0.53,*
core_i/id_stage_i/register_file_i/mem_reg_16__6_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_16__6_/Q,0.55,0.53
core_i/id_stage_i/register_file_i/mem_reg_16__6_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_15__28_/D,0.21,0.15
core_i/id_stage_i/register_file_i/mem_reg_15__28_/CK,0.85,*
core_i/id_stage_i/register_file_i/mem_reg_15__28_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_15__28_/Q,0.97,0.85
core_i/id_stage_i/register_file_i/mem_reg_15__28_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/mem_reg_18__20_/D,0.21,0.15
core_i/id_stage_i/register_file_i/mem_reg_18__20_/CK,0.48,*
core_i/id_stage_i/register_file_i/mem_reg_18__20_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_18__20_/Q,0.55,0.48
core_i/id_stage_i/register_file_i/mem_reg_18__20_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/mem_reg_1__30_/D,0.20,0.14
core_i/id_stage_i/register_file_i/mem_reg_1__30_/CK,1.04,*
core_i/id_stage_i/register_file_i/mem_reg_1__30_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_1__30_/Q,1.16,1.04
core_i/id_stage_i/register_file_i/mem_reg_1__30_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/U3753/A1,4.48,4.44
core_i/id_stage_i/register_file_i/U3753/A2,0.09,0.18
core_i/id_stage_i/register_file_i/U3753/B1,4.23,4.28
core_i/id_stage_i/register_file_i/U3753/B2,4.82,4.82
core_i/id_stage_i/register_file_i/U3753/C1,0.21,0.26
core_i/id_stage_i/register_file_i/U3753/C2,4.09,4.01
core_i/id_stage_i/register_file_i/U3753/ZN,0.18,0.09
core_i/id_stage_i/register_file_i/U3754/A1,4.48,4.44
core_i/id_stage_i/register_file_i/U3754/A2,0.17,0.18
core_i/id_stage_i/register_file_i/U3754/B1,4.22,4.28
core_i/id_stage_i/register_file_i/U3754/B2,4.82,4.82
core_i/id_stage_i/register_file_i/U3754/C1,0.21,0.26
core_i/id_stage_i/register_file_i/U3754/C2,4.09,4.01
core_i/id_stage_i/register_file_i/U3754/ZN,0.18,0.17
core_i/id_stage_i/register_file_i/mem_reg_30__7_/D,0.18,0.22
core_i/id_stage_i/register_file_i/mem_reg_30__7_/CK,0.50,*
core_i/id_stage_i/register_file_i/mem_reg_30__7_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_30__7_/Q,0.51,0.50
core_i/id_stage_i/register_file_i/mem_reg_30__7_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_26__4_/D,0.14,0.15
core_i/id_stage_i/register_file_i/mem_reg_26__4_/CK,0.52,*
core_i/id_stage_i/register_file_i/mem_reg_26__4_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_26__4_/Q,0.52,0.53
core_i/id_stage_i/register_file_i/mem_reg_26__4_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_16__26_/D,0.20,0.11
core_i/id_stage_i/register_file_i/mem_reg_16__26_/CK,0.80,*
core_i/id_stage_i/register_file_i/mem_reg_16__26_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_16__26_/Q,0.92,0.80
core_i/id_stage_i/register_file_i/mem_reg_16__26_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/mem_reg_16__7_/D,0.18,0.22
core_i/id_stage_i/register_file_i/mem_reg_16__7_/CK,0.51,*
core_i/id_stage_i/register_file_i/mem_reg_16__7_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_16__7_/Q,0.54,0.51
core_i/id_stage_i/register_file_i/mem_reg_16__7_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_18__21_/D,0.23,0.11
core_i/id_stage_i/register_file_i/mem_reg_18__21_/CK,0.49,*
core_i/id_stage_i/register_file_i/mem_reg_18__21_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_18__21_/Q,0.58,0.49
core_i/id_stage_i/register_file_i/mem_reg_18__21_/QN,4.82,4.82
core_i/id_stage_i/register_file_i/U3760/A1,4.48,4.44
core_i/id_stage_i/register_file_i/U3760/A2,0.03,0.12
core_i/id_stage_i/register_file_i/U3760/B1,4.23,4.28
core_i/id_stage_i/register_file_i/U3760/B2,4.82,4.82
core_i/id_stage_i/register_file_i/U3760/C1,0.21,0.26
core_i/id_stage_i/register_file_i/U3760/C2,4.09,4.01
core_i/id_stage_i/register_file_i/U3760/ZN,0.12,0.03
core_i/id_stage_i/register_file_i/U3762/A1,4.48,4.44
core_i/id_stage_i/register_file_i/U3762/A2,0.07,0.13
core_i/id_stage_i/register_file_i/U3762/B1,4.23,4.28
core_i/id_stage_i/register_file_i/U3762/B2,4.82,4.82
core_i/id_stage_i/register_file_i/U3762/C1,0.21,0.26
core_i/id_stage_i/register_file_i/U3762/C2,4.09,4.01
core_i/id_stage_i/register_file_i/U3762/ZN,0.13,0.07
core_i/id_stage_i/register_file_i/mem_reg_30__8_/D,0.18,0.22
core_i/id_stage_i/register_file_i/mem_reg_30__8_/CK,0.49,*
core_i/id_stage_i/register_file_i/mem_reg_30__8_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_30__8_/Q,0.49,0.50
core_i/id_stage_i/register_file_i/mem_reg_30__8_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_26__5_/D,0.20,0.21
core_i/id_stage_i/register_file_i/mem_reg_26__5_/CK,0.50,*
core_i/id_stage_i/register_file_i/mem_reg_26__5_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_26__5_/Q,0.52,0.50
core_i/id_stage_i/register_file_i/mem_reg_26__5_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_16__8_/D,0.18,0.23
core_i/id_stage_i/register_file_i/mem_reg_16__8_/CK,0.50,*
core_i/id_stage_i/register_file_i/mem_reg_16__8_/RN,*,*
core_i/id_stage_i/register_file_i/mem_reg_16__8_/Q,0.52,0.50
core_i/id_stage_i/register_file_i/mem_reg_16__8_/QN,4.84,4.84
core_i/id_stage_i/register_file_i/mem_reg_18__22_/D,0.20,0.11
core_i/id_stage_i/register_file_i/mem_reg_18__22_/CK,0.57,*
